framework,version,algorithm,run,time_s,repetition,dataset_size
c,naive,2mm,1,0.004823,1,MEDIUM
c,naive,2mm,2,0.004816,1,MEDIUM
c,naive,2mm,3,0.004836,1,MEDIUM
c,naive,2mm,4,0.004818,1,MEDIUM
c,naive,2mm,5,0.004814,1,MEDIUM
c,naive,3mm,1,0.008036,1,MEDIUM
c,naive,3mm,2,0.008063,1,MEDIUM
c,naive,3mm,3,0.008070,1,MEDIUM
c,naive,3mm,4,0.008057,1,MEDIUM
c,naive,3mm,5,0.008068,1,MEDIUM
c,naive,adi,1,0.077523,1,MEDIUM
c,naive,adi,2,0.077566,1,MEDIUM
c,naive,adi,3,0.077525,1,MEDIUM
c,naive,adi,4,0.077686,1,MEDIUM
c,naive,adi,5,0.077427,1,MEDIUM
c,naive,atax,1,0.000321,1,MEDIUM
c,naive,atax,2,0.000318,1,MEDIUM
c,naive,atax,3,0.000318,1,MEDIUM
c,naive,atax,4,0.000337,1,MEDIUM
c,naive,atax,5,0.000316,1,MEDIUM
c,naive,bicg,1,0.000256,1,MEDIUM
c,naive,bicg,2,0.000234,1,MEDIUM
c,naive,bicg,3,0.000233,1,MEDIUM
c,naive,bicg,4,0.000235,1,MEDIUM
c,naive,bicg,5,0.000236,1,MEDIUM
c,naive,cholesky,1,0.014128,1,MEDIUM
c,naive,cholesky,2,0.014130,1,MEDIUM
c,naive,cholesky,3,0.014121,1,MEDIUM
c,naive,cholesky,4,0.014148,1,MEDIUM
c,naive,cholesky,5,0.014140,1,MEDIUM
c,naive,correlation,1,0.003420,1,MEDIUM
c,naive,correlation,2,0.003434,1,MEDIUM
c,naive,correlation,3,0.003424,1,MEDIUM
c,naive,correlation,4,0.003437,1,MEDIUM
c,naive,correlation,5,0.003416,1,MEDIUM
c,naive,covariance,1,0.011429,1,MEDIUM
c,naive,covariance,2,0.011436,1,MEDIUM
c,naive,covariance,3,0.011416,1,MEDIUM
c,naive,covariance,4,0.011440,1,MEDIUM
c,naive,covariance,5,0.011418,1,MEDIUM
c,naive,deriche,1,0.008171,1,MEDIUM
c,naive,deriche,2,0.008166,1,MEDIUM
c,naive,deriche,3,0.007941,1,MEDIUM
c,naive,deriche,4,0.008241,1,MEDIUM
c,naive,deriche,5,0.007951,1,MEDIUM
c,naive,doitgen,1,0.002537,1,MEDIUM
c,naive,doitgen,2,0.002554,1,MEDIUM
c,naive,doitgen,3,0.002547,1,MEDIUM
c,naive,doitgen,4,0.002539,1,MEDIUM
c,naive,doitgen,5,0.002545,1,MEDIUM
c,naive,durbin,1,0.000167,1,MEDIUM
c,naive,durbin,2,0.000180,1,MEDIUM
c,naive,durbin,3,0.000169,1,MEDIUM
c,naive,durbin,4,0.000168,1,MEDIUM
c,naive,durbin,5,0.000166,1,MEDIUM
c,naive,fdtd-2d,1,0.007320,1,MEDIUM
c,naive,fdtd-2d,2,0.007386,1,MEDIUM
c,naive,fdtd-2d,3,0.007170,1,MEDIUM
c,naive,fdtd-2d,4,0.007190,1,MEDIUM
c,naive,fdtd-2d,5,0.007307,1,MEDIUM
c,naive,floyd-warshall,1,0.054027,1,MEDIUM
c,naive,floyd-warshall,2,0.053993,1,MEDIUM
