framework,version,algorithm,run,time_s,repetition,dataset_size
c,naive,2mm,1,0.000135,1,SMALL
c,naive,2mm,2,0.000134,1,SMALL
c,naive,2mm,3,0.000132,1,SMALL
c,naive,2mm,4,0.000146,1,SMALL
c,naive,2mm,5,0.000132,1,SMALL
c,naive,3mm,1,0.000183,1,SMALL
c,naive,3mm,2,0.000183,1,SMALL
c,naive,3mm,3,0.000185,1,SMALL
c,naive,3mm,4,0.000179,1,SMALL
c,naive,3mm,5,0.000179,1,SMALL
c,naive,adi,1,0.002776,1,SMALL
c,naive,adi,2,0.002770,1,SMALL
c,naive,adi,3,0.002775,1,SMALL
c,naive,adi,4,0.002767,1,SMALL
c,naive,adi,5,0.002765,1,SMALL
c,naive,atax,1,0.000036,1,SMALL
c,naive,atax,2,0.000038,1,SMALL
c,naive,atax,3,0.000037,1,SMALL
c,naive,atax,4,0.000038,1,SMALL
c,naive,atax,5,0.000037,1,SMALL
c,naive,bicg,1,0.000023,1,SMALL
c,naive,bicg,2,0.000021,1,SMALL
c,naive,bicg,3,0.000021,1,SMALL
c,naive,bicg,4,0.000021,1,SMALL
c,naive,bicg,5,0.000022,1,SMALL
c,naive,cholesky,1,0.000323,1,SMALL
c,naive,cholesky,2,0.000325,1,SMALL
c,naive,cholesky,3,0.000335,1,SMALL
c,naive,cholesky,4,0.000324,1,SMALL
c,naive,cholesky,5,0.000324,1,SMALL
c,naive,correlation,1,0.000204,1,SMALL
c,naive,correlation,2,0.000205,1,SMALL
c,naive,correlation,3,0.000211,1,SMALL
c,naive,correlation,4,0.000200,1,SMALL
c,naive,correlation,5,0.000202,1,SMALL
c,naive,covariance,1,0.000562,1,SMALL
c,naive,covariance,2,0.000558,1,SMALL
c,naive,covariance,3,0.000547,1,SMALL
c,naive,covariance,4,0.000548,1,SMALL
c,naive,covariance,5,0.000557,1,SMALL
c,naive,deriche,1,0.000644,1,SMALL
c,naive,deriche,2,0.000665,1,SMALL
c,naive,deriche,3,0.000652,1,SMALL
c,naive,deriche,4,0.000657,1,SMALL
c,naive,deriche,5,0.000641,1,SMALL
c,naive,doitgen,1,0.000169,1,SMALL
c,naive,doitgen,2,0.000166,1,SMALL
c,naive,doitgen,3,0.000165,1,SMALL
c,naive,doitgen,4,0.000165,1,SMALL
c,naive,doitgen,5,0.000164,1,SMALL
c,naive,durbin,1,0.000018,1,SMALL
c,naive,durbin,2,0.000014,1,SMALL
c,naive,durbin,3,0.000015,1,SMALL
c,naive,durbin,4,0.000014,1,SMALL
c,naive,durbin,5,0.000014,1,SMALL
c,naive,fdtd-2d,1,0.000276,1,SMALL
c,naive,fdtd-2d,2,0.000331,1,SMALL
c,naive,fdtd-2d,3,0.000275,1,SMALL
c,naive,fdtd-2d,4,0.000282,1,SMALL
c,naive,fdtd-2d,5,0.000276,1,SMALL
c,naive,floyd-warshall,1,0.002965,1,SMALL
c,naive,floyd-warshall,2,0.003000,1,SMALL
c,naive,floyd-warshall,3,0.003044,1,SMALL
c,naive,floyd-warshall,4,0.003008,1,SMALL
c,naive,floyd-warshall,5,0.002998,1,SMALL
c,naive,gemm,1,0.000118,1,SMALL
c,naive,gemm,2,0.000119,1,SMALL
c,naive,gemm,3,0.000117,1,SMALL
c,naive,gemm,4,0.000119,1,SMALL
c,naive,gemm,5,0.000118,1,SMALL
c,naive,gemver,1,0.000047,1,SMALL
c,naive,gemver,2,0.000043,1,SMALL
c,naive,gemver,3,0.000044,1,SMALL
c,naive,gemver,4,0.000044,1,SMALL
c,naive,gemver,5,0.000047,1,SMALL
c,naive,gesummv,1,0.000042,1,SMALL
c,naive,gesummv,2,0.000037,1,SMALL
c,naive,gesummv,3,0.000042,1,SMALL
c,naive,gesummv,4,0.000038,1,SMALL
c,naive,gesummv,5,0.000042,1,SMALL
c,naive,gramschmidt,1,0.000153,1,SMALL
c,naive,gramschmidt,2,0.000150,1,SMALL
c,naive,gramschmidt,3,0.000167,1,SMALL
c,naive,gramschmidt,4,0.000151,1,SMALL
c,naive,gramschmidt,5,0.000150,1,SMALL
c,naive,heat-3d,1,0.003233,1,SMALL
c,naive,heat-3d,2,0.003227,1,SMALL
c,naive,heat-3d,3,0.003283,1,SMALL
c,naive,heat-3d,4,0.003247,1,SMALL
c,naive,heat-3d,5,0.003182,1,SMALL
c,naive,jacobi-2d,1,0.000638,1,SMALL
c,naive,jacobi-2d,2,0.000517,1,SMALL
c,naive,jacobi-2d,3,0.000533,1,SMALL
c,naive,jacobi-2d,4,0.000517,1,SMALL
c,naive,jacobi-2d,5,0.000531,1,SMALL
c,naive,lu,1,0.000536,1,SMALL
c,naive,lu,2,0.000537,1,SMALL
c,naive,lu,3,0.000547,1,SMALL
c,naive,lu,4,0.000552,1,SMALL
c,naive,lu,5,0.000549,1,SMALL
c,naive,mvt,1,0.000022,1,SMALL
c,naive,mvt,2,0.000021,1,SMALL
c,naive,mvt,3,0.000022,1,SMALL
c,naive,mvt,4,0.000021,1,SMALL
c,naive,mvt,5,0.000020,1,SMALL
c,naive,nussinov,1,0.001382,1,SMALL
c,naive,nussinov,2,0.001386,1,SMALL
c,naive,nussinov,3,0.001384,1,SMALL
c,naive,nussinov,4,0.001384,1,SMALL
c,naive,nussinov,5,0.001383,1,SMALL
c,naive,symm,1,0.000099,1,SMALL
c,naive,symm,2,0.000101,1,SMALL
c,naive,symm,3,0.000097,1,SMALL
c,naive,symm,4,0.000098,1,SMALL
c,naive,symm,5,0.000097,1,SMALL
c,naive,syr2k,1,0.000216,1,SMALL
c,naive,syr2k,2,0.000225,1,SMALL
c,naive,syr2k,3,0.000215,1,SMALL
c,naive,syr2k,4,0.000214,1,SMALL
c,naive,syr2k,5,0.000214,1,SMALL
c,naive,syrk,1,0.000042,1,SMALL
c,naive,syrk,2,0.000040,1,SMALL
c,naive,syrk,3,0.000044,1,SMALL
c,naive,syrk,4,0.000042,1,SMALL
c,naive,syrk,5,0.000040,1,SMALL
c,naive,trisolv,1,0.000013,1,SMALL
c,naive,trisolv,2,0.000014,1,SMALL
c,naive,trisolv,3,0.000014,1,SMALL
c,naive,trisolv,4,0.000013,1,SMALL
c,naive,trisolv,5,0.000013,1,SMALL
c,naive,trmm,1,0.000050,1,SMALL
c,naive,trmm,2,0.000050,1,SMALL
c,naive,trmm,3,0.000049,1,SMALL
c,naive,trmm,4,0.000065,1,SMALL
c,naive,trmm,5,0.000049,1,SMALL
c,naive,2mm,1,0.000109,2,SMALL
c,naive,2mm,2,0.000109,2,SMALL
c,naive,2mm,3,0.000106,2,SMALL
c,naive,2mm,4,0.000108,2,SMALL
c,naive,2mm,5,0.000108,2,SMALL
c,naive,3mm,1,0.000207,2,SMALL
c,naive,3mm,2,0.000204,2,SMALL
c,naive,3mm,3,0.000203,2,SMALL
c,naive,3mm,4,0.000200,2,SMALL
c,naive,3mm,5,0.000204,2,SMALL
c,naive,adi,1,0.003138,2,SMALL
c,naive,adi,2,0.003133,2,SMALL
c,naive,adi,3,0.003126,2,SMALL
c,naive,adi,4,0.003139,2,SMALL
c,naive,adi,5,0.003130,2,SMALL
c,naive,atax,1,0.000040,2,SMALL
c,naive,atax,2,0.000037,2,SMALL
c,naive,atax,3,0.000037,2,SMALL
c,naive,atax,4,0.000037,2,SMALL
c,naive,atax,5,0.000046,2,SMALL
c,naive,bicg,1,0.000023,2,SMALL
c,naive,bicg,2,0.000023,2,SMALL
c,naive,bicg,3,0.000022,2,SMALL
c,naive,bicg,4,0.000021,2,SMALL
c,naive,bicg,5,0.000022,2,SMALL
c,naive,cholesky,1,0.000347,2,SMALL
c,naive,cholesky,2,0.000331,2,SMALL
c,naive,cholesky,3,0.000329,2,SMALL
c,naive,cholesky,4,0.000340,2,SMALL
c,naive,cholesky,5,0.000329,2,SMALL
c,naive,correlation,1,0.000224,2,SMALL
c,naive,correlation,2,0.000208,2,SMALL
