framework,version,algorithm,run,time_s,repetition,dataset_size
c,naive,2mm,1,0.438917,1,LARGE
c,naive,2mm,2,0.439392,1,LARGE
c,naive,2mm,3,0.441407,1,LARGE
c,naive,2mm,4,0.440760,1,LARGE
c,naive,2mm,5,0.438905,1,LARGE
c,naive,3mm,1,0.919873,1,LARGE
c,naive,3mm,2,0.924307,1,LARGE
c,naive,3mm,3,0.947346,1,LARGE
c,naive,3mm,4,0.947610,1,LARGE
c,naive,3mm,5,0.941452,1,LARGE
c,naive,adi,1,10.261327,1,LARGE
c,naive,adi,2,10.287187,1,LARGE
c,naive,adi,3,10.279676,1,LARGE
c,naive,adi,4,10.260730,1,LARGE
c,naive,adi,5,10.266780,1,LARGE
c,naive,atax,1,0.008594,1,LARGE
c,naive,atax,2,0.008593,1,LARGE
c,naive,atax,3,0.008626,1,LARGE
c,naive,atax,4,0.008673,1,LARGE
c,naive,atax,5,0.008658,1,LARGE
c,naive,bicg,1,0.006193,1,LARGE
c,naive,bicg,2,0.006097,1,LARGE
c,naive,bicg,3,0.006079,1,LARGE
c,naive,bicg,4,0.006155,1,LARGE
c,naive,bicg,5,0.006249,1,LARGE
c,naive,cholesky,1,1.884148,1,LARGE
c,naive,cholesky,2,1.883793,1,LARGE
c,naive,cholesky,3,1.884688,1,LARGE
c,naive,cholesky,4,1.884500,1,LARGE
c,naive,cholesky,5,1.883955,1,LARGE
c,naive,correlation,1,0.428621,1,LARGE
c,naive,correlation,2,0.430779,1,LARGE
c,naive,correlation,3,0.430490,1,LARGE
c,naive,correlation,4,0.430550,1,LARGE
c,naive,correlation,5,0.426206,1,LARGE
c,naive,covariance,1,1.688082,1,LARGE
c,naive,covariance,2,1.671823,1,LARGE
c,naive,covariance,3,1.691385,1,LARGE
c,naive,covariance,4,1.698546,1,LARGE
c,naive,covariance,5,1.671449,1,LARGE
c,naive,deriche,1,0.135150,1,LARGE
c,naive,deriche,2,0.135208,1,LARGE
c,naive,deriche,3,0.136479,1,LARGE
c,naive,deriche,4,0.135654,1,LARGE
c,naive,deriche,5,0.135882,1,LARGE
c,naive,doitgen,1,0.143618,1,LARGE
c,naive,doitgen,2,0.143243,1,LARGE
c,naive,doitgen,3,0.143428,1,LARGE
c,naive,doitgen,4,0.143473,1,LARGE
c,naive,doitgen,5,0.143563,1,LARGE
c,naive,durbin,1,0.003908,1,LARGE
c,naive,durbin,2,0.003900,1,LARGE
c,naive,durbin,3,0.003909,1,LARGE
c,naive,durbin,4,0.003909,1,LARGE
c,naive,durbin,5,0.003922,1,LARGE
c,naive,fdtd-2d,1,1.158823,1,LARGE
c,naive,fdtd-2d,2,1.151294,1,LARGE
c,naive,fdtd-2d,3,1.149871,1,LARGE
c,naive,fdtd-2d,4,1.170197,1,LARGE
c,naive,fdtd-2d,5,1.152740,1,LARGE
