framework,version,algorithm,run,time_s,repetition,dataset_size
c,naive,2mm,1,0.000132,1,SMALL
c,naive,2mm,2,0.000132,1,SMALL
c,naive,2mm,3,0.000133,1,SMALL
c,naive,2mm,4,0.000131,1,SMALL
c,naive,2mm,5,0.000133,1,SMALL
c,naive,3mm,1,0.000184,1,SMALL
c,naive,3mm,2,0.000184,1,SMALL
c,naive,3mm,3,0.000200,1,SMALL
c,naive,3mm,4,0.000183,1,SMALL
c,naive,3mm,5,0.000185,1,SMALL
c,naive,adi,1,0.002767,1,SMALL
c,naive,adi,2,0.002757,1,SMALL
c,naive,adi,3,0.002758,1,SMALL
c,naive,adi,4,0.002756,1,SMALL
c,naive,adi,5,0.002774,1,SMALL
c,naive,atax,1,0.000038,1,SMALL
c,naive,atax,2,0.000037,1,SMALL
c,naive,atax,3,0.000036,1,SMALL
c,naive,atax,4,0.000038,1,SMALL
c,naive,atax,5,0.000037,1,SMALL
c,naive,bicg,1,0.000024,1,SMALL
c,naive,bicg,2,0.000021,1,SMALL
c,naive,bicg,3,0.000022,1,SMALL
c,naive,bicg,4,0.000022,1,SMALL
c,naive,bicg,5,0.000022,1,SMALL
c,naive,cholesky,1,0.000323,1,SMALL
c,naive,cholesky,2,0.000324,1,SMALL
c,naive,cholesky,3,0.000325,1,SMALL
c,naive,cholesky,4,0.000334,1,SMALL
c,naive,cholesky,5,0.000323,1,SMALL
c,naive,correlation,1,0.000204,1,SMALL
c,naive,correlation,2,0.000205,1,SMALL
c,naive,correlation,3,0.000218,1,SMALL
c,naive,correlation,4,0.000204,1,SMALL
c,naive,correlation,5,0.000203,1,SMALL
c,naive,covariance,1,0.000545,1,SMALL
c,naive,covariance,2,0.000557,1,SMALL
c,naive,covariance,3,0.000541,1,SMALL
c,naive,covariance,4,0.000562,1,SMALL
c,naive,covariance,5,0.000546,1,SMALL
c,naive,deriche,1,0.000661,1,SMALL
c,naive,deriche,2,0.000644,1,SMALL
c,naive,deriche,3,0.000658,1,SMALL
c,naive,deriche,4,0.000657,1,SMALL
c,naive,deriche,5,0.000656,1,SMALL
c,naive,doitgen,1,0.000168,1,SMALL
c,naive,doitgen,2,0.000167,1,SMALL
c,naive,doitgen,3,0.000177,1,SMALL
c,naive,doitgen,4,0.000166,1,SMALL
c,naive,doitgen,5,0.000181,1,SMALL
c,naive,durbin,1,0.000014,1,SMALL
c,naive,durbin,2,0.000014,1,SMALL
c,naive,durbin,3,0.000018,1,SMALL
c,naive,durbin,4,0.000014,1,SMALL
c,naive,durbin,5,0.000014,1,SMALL
c,naive,fdtd-2d,1,0.000275,1,SMALL
c,naive,fdtd-2d,2,0.000277,1,SMALL
c,naive,fdtd-2d,3,0.000276,1,SMALL
c,naive,fdtd-2d,4,0.000274,1,SMALL
c,naive,fdtd-2d,5,0.000275,1,SMALL
c,naive,floyd-warshall,1,0.002992,1,SMALL
c,naive,floyd-warshall,2,0.003017,1,SMALL
c,naive,floyd-warshall,3,0.002989,1,SMALL
c,naive,floyd-warshall,4,0.002947,1,SMALL
c,naive,floyd-warshall,5,0.002980,1,SMALL
c,naive,gemm,1,0.000119,1,SMALL
c,naive,gemm,2,0.000119,1,SMALL
c,naive,gemm,3,0.000118,1,SMALL
c,naive,gemm,4,0.000118,1,SMALL
c,naive,gemm,5,0.000117,1,SMALL
c,naive,gemver,1,0.000047,1,SMALL
c,naive,gemver,2,0.000046,1,SMALL
c,naive,gemver,3,0.000043,1,SMALL
c,naive,gemver,4,0.000044,1,SMALL
c,naive,gemver,5,0.000045,1,SMALL
c,naive,gesummv,1,0.000039,1,SMALL
c,naive,gesummv,2,0.000041,1,SMALL
c,naive,gesummv,3,0.000041,1,SMALL
c,naive,gesummv,4,0.000039,1,SMALL
c,naive,gesummv,5,0.000043,1,SMALL
c,naive,gramschmidt,1,0.000154,1,SMALL
c,naive,gramschmidt,2,0.000162,1,SMALL
c,naive,gramschmidt,3,0.000149,1,SMALL
c,naive,gramschmidt,4,0.000150,1,SMALL
c,naive,gramschmidt,5,0.000151,1,SMALL
c,naive,heat-3d,1,0.003299,1,SMALL
c,naive,heat-3d,2,0.003182,1,SMALL
c,naive,heat-3d,3,0.003219,1,SMALL
c,naive,heat-3d,4,0.003197,1,SMALL
c,naive,heat-3d,5,0.003141,1,SMALL
c,naive,jacobi-2d,1,0.000533,1,SMALL
c,naive,jacobi-2d,2,0.000516,1,SMALL
c,naive,jacobi-2d,3,0.000529,1,SMALL
c,naive,jacobi-2d,4,0.000516,1,SMALL
c,naive,jacobi-2d,5,0.000516,1,SMALL
c,naive,lu,1,0.000537,1,SMALL
c,naive,lu,2,0.000536,1,SMALL
c,naive,lu,3,0.000553,1,SMALL
c,naive,lu,4,0.000544,1,SMALL
c,naive,lu,5,0.000552,1,SMALL
c,naive,mvt,1,0.000022,1,SMALL
c,naive,mvt,2,0.000020,1,SMALL
c,naive,mvt,3,0.000021,1,SMALL
c,naive,mvt,4,0.000021,1,SMALL
c,naive,mvt,5,0.000021,1,SMALL
c,naive,nussinov,1,0.001382,1,SMALL
c,naive,nussinov,2,0.001383,1,SMALL
c,naive,nussinov,3,0.001396,1,SMALL
c,naive,nussinov,4,0.001385,1,SMALL
c,naive,nussinov,5,0.001403,1,SMALL
c,naive,symm,1,0.000099,1,SMALL
c,naive,symm,2,0.000112,1,SMALL
c,naive,symm,3,0.000099,1,SMALL
c,naive,symm,4,0.000097,1,SMALL
c,naive,symm,5,0.000119,1,SMALL
c,naive,syr2k,1,0.000216,1,SMALL
c,naive,syr2k,2,0.000228,1,SMALL
c,naive,syr2k,3,0.000215,1,SMALL
c,naive,syr2k,4,0.000215,1,SMALL
c,naive,syr2k,5,0.000215,1,SMALL
c,naive,syrk,1,0.000039,1,SMALL
c,naive,syrk,2,0.000041,1,SMALL
c,naive,syrk,3,0.000042,1,SMALL
c,naive,syrk,4,0.000048,1,SMALL
c,naive,syrk,5,0.000039,1,SMALL
c,naive,trisolv,1,0.000015,1,SMALL
c,naive,trisolv,2,0.000013,1,SMALL
c,naive,trisolv,3,0.000013,1,SMALL
c,naive,trisolv,4,0.000012,1,SMALL
c,naive,trisolv,5,0.000014,1,SMALL
c,naive,trmm,1,0.000050,1,SMALL
c,naive,trmm,2,0.000050,1,SMALL
c,naive,trmm,3,0.000049,1,SMALL
c,naive,trmm,4,0.000049,1,SMALL
c,naive,trmm,5,0.000049,1,SMALL
c,naive,2mm,1,0.000124,2,SMALL
c,naive,2mm,2,0.000110,2,SMALL
c,naive,2mm,3,0.000107,2,SMALL
c,naive,2mm,4,0.000130,2,SMALL
c,naive,2mm,5,0.000119,2,SMALL
c,naive,3mm,1,0.000205,2,SMALL
c,naive,3mm,2,0.000204,2,SMALL
c,naive,3mm,3,0.000202,2,SMALL
c,naive,3mm,4,0.000203,2,SMALL
c,naive,3mm,5,0.000204,2,SMALL
c,naive,adi,1,0.003131,2,SMALL
c,naive,adi,2,0.003208,2,SMALL
c,naive,adi,3,0.003136,2,SMALL
c,naive,adi,4,0.003151,2,SMALL
c,naive,adi,5,0.003130,2,SMALL
c,naive,atax,1,0.000039,2,SMALL
c,naive,atax,2,0.000037,2,SMALL
c,naive,atax,3,0.000038,2,SMALL
c,naive,atax,4,0.000026,2,SMALL
c,naive,atax,5,0.000040,2,SMALL
c,naive,bicg,1,0.000024,2,SMALL
c,naive,bicg,2,0.000022,2,SMALL
c,naive,bicg,3,0.000023,2,SMALL
c,naive,bicg,4,0.000023,2,SMALL
c,naive,bicg,5,0.000023,2,SMALL
c,naive,cholesky,1,0.000330,2,SMALL
c,naive,cholesky,2,0.000329,2,SMALL
c,naive,cholesky,3,0.000340,2,SMALL
c,naive,cholesky,4,0.000329,2,SMALL
c,naive,cholesky,5,0.000329,2,SMALL
c,naive,correlation,1,0.000223,2,SMALL
c,naive,correlation,2,0.000206,2,SMALL
c,naive,correlation,3,0.000224,2,SMALL
c,naive,correlation,4,0.000204,2,SMALL
c,naive,correlation,5,0.000218,2,SMALL
c,naive,covariance,1,0.000567,2,SMALL
c,naive,covariance,2,0.000557,2,SMALL
c,naive,covariance,3,0.000557,2,SMALL
c,naive,covariance,4,0.000565,2,SMALL
c,naive,covariance,5,0.000557,2,SMALL
c,naive,deriche,1,0.000618,2,SMALL
c,naive,deriche,2,0.000606,2,SMALL
c,naive,deriche,3,0.000618,2,SMALL
c,naive,deriche,4,0.000621,2,SMALL
c,naive,deriche,5,0.000603,2,SMALL
c,naive,doitgen,1,0.000169,2,SMALL
c,naive,doitgen,2,0.000168,2,SMALL
c,naive,doitgen,3,0.000181,2,SMALL
c,naive,doitgen,4,0.000184,2,SMALL
c,naive,doitgen,5,0.000167,2,SMALL
c,naive,durbin,1,0.000019,2,SMALL
c,naive,durbin,2,0.000019,2,SMALL
c,naive,durbin,3,0.000018,2,SMALL
c,naive,durbin,4,0.000019,2,SMALL
c,naive,durbin,5,0.000018,2,SMALL
c,naive,fdtd-2d,1,0.000320,2,SMALL
c,naive,fdtd-2d,2,0.000319,2,SMALL
c,naive,fdtd-2d,3,0.000321,2,SMALL
c,naive,fdtd-2d,4,0.000336,2,SMALL
c,naive,fdtd-2d,5,0.000320,2,SMALL
c,naive,floyd-warshall,1,0.003051,2,SMALL
c,naive,floyd-warshall,2,0.002992,2,SMALL
c,naive,floyd-warshall,3,0.002924,2,SMALL
c,naive,floyd-warshall,4,0.002979,2,SMALL
c,naive,floyd-warshall,5,0.003058,2,SMALL
c,naive,gemm,1,0.000115,2,SMALL
c,naive,gemm,2,0.000114,2,SMALL
c,naive,gemm,3,0.000114,2,SMALL
